Album,Artist,Genre,Name,Total Time,carpeta_esquema,filename,playlist,ruta_absoluta,Album Artist,Album Rating,Album Rating Computed,Artwork Count,BPM,Bit Rate,Clean,Comments,Compilation,Composer,Date Added,Date Modified,Disc Count,Disc Number,Disliked,Explicit,File Folder Count,Kind,Library Folder Count,Location,Matched,Normalization,Persistent ID,Play Count,Play Date,Play Date UTC,Purchased,Rating,Rating Computed,Release Date,Sample Rate,Size,Skip Count,Skip Date,Sort Album,Sort Album Artist,Sort Artist,Sort Composer,Sort Name,Track Count,Track ID,Track Number,Track Type,Work,Year
Bitter & Sweet,Aimer,J-Pop,リフレインが叫んでる,4:21,RAW,01 リフレインが叫んでる.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aimer,100,True,1,126,256,,Se encuentra en spotify,,,2024-09-26 20:47:21,2025-10-17 06:57:53,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aimer/Bitter%20&%20Sweet/01%20%E3%83%AA%E3%83%95%E3%83%AC%E3%82%A4%E3%83%B3%E3%81%8C%E5%8F%AB%E3%82%93%E3%81%A7%E3%82%8B.mp3,,3996,834B54552982C1D1,4,3835536932,2025-07-16 23:55:32,,100,,,44100,8430300,,,,,,,,16,4491,1,File,,2012
Bitter & Sweet,Aimer,J-Pop,強く儚い者たち,4:45,RAW,07 強く儚い者たち.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aimer,100,True,1,78,256,,Se encuentra en spotify,,,2024-09-26 20:47:21,2025-10-17 06:57:53,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aimer/Bitter%20&%20Sweet/07%20%E5%BC%B7%E3%81%8F%E5%84%9A%E3%81%84%E8%80%85%E3%81%9F%E3%81%A1.mp3,,5125,D457770C853D392A,3,3843567316,2025-10-17 22:35:16,,100,,,44100,9196831,,,,,,,,16,4495,7,File,,2012
daydream,Aimer,J-Pop,twoface,3:05,RAW,03 twoface.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aimer,100,True,1,92,256,,Se encuentra en spotify,,内澤崇仁,2024-09-26 20:47:22,2025-10-17 06:57:51,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aimer/daydream/03%20twoface.mp3,,20614,355574AB7B05C64D,2,3841338244,2025-09-22 03:24:04,,100,,,44100,6006632,,,,,,,,13,4507,3,File,,2016
daydream,Aimer,J-Pop,声色,4:57,RAW,09 声色.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aimer,100,True,1,74,256,,Se encuentra en spotify,,TK,2024-09-26 20:47:24,2025-10-17 06:57:51,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aimer/daydream/09%20%E5%A3%B0%E8%89%B2.mp3,,7806,026B9F7E7F299300,3,3827239104,2025-04-11 22:58:24,,100,,,44100,9602753,,,,,,,,13,4519,9,File,,2016
daydream,Aimer,J-Pop,closer,3:32,RAW,10 closer.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aimer,100,True,1,90,256,,Se encuentra en spotify,,taka,2024-09-26 20:47:24,2025-10-17 06:57:51,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aimer/daydream/10%20closer.mp3,,11684,EFE0F1449B731CE0,4,3843558611,2025-10-17 20:10:11,,100,,,44100,6889362,,,,,,,,13,4521,10,File,,2016
daydream,Aimer feat Taka,J-Pop,Falling Alone,4:13,RAW,11 Falling Alone.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aimer,100,True,1,120,256,,Se encuentra en spotify,,,2024-09-26 20:47:24,2025-10-17 06:57:40,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aimer/daydream/11%20Falling%20Alone.mp3,,10100,A3308FA89891409E,7,3843570145,2025-10-17 23:22:25,,100,,,44100,8190058,,,,,,,,13,4523,11,File,,2016
Deep down,Aimer,J-Pop,Deep down,3:47,RAW,01 Deep down.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aimer,100,True,1,51,256,,Se encuentra en spotify,,Kazuma Nagasawa,2024-09-26 20:47:25,2025-10-17 06:57:50,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aimer/Deep%20down/01%20Deep%20down.mp3,,4887,92B9C58E94C8FFD8,4,3840283214,2025-09-09 22:20:14,,100,,,44100,7333626,,,,,,,,7,4529,1,File,,2022
escalate(Special Edition) - EP,Aimer,J-Pop,escalate,4:06,RAW,01 escalate.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aimer,100,True,1,88,256,,Se encuentra en spotify,,Yoshida Haruo,2024-09-26 20:47:26,2025-10-17 06:57:50,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aimer/escalate(Special%20Edition)%20-%20EP/01%20escalate.mp3,,7284,54560764DF7F22E0,1,3832710726,2025-06-14 06:52:06,,100,,,44100,8000620,,,,,,,,5,4543,1,File,,2023
Open α Door,Aimer,J-Pop,Resonantia,3:49,RAW,03 Resonantia.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aimer,100,True,1,170,256,,Se encuentra en spotify,,Rui Momota,2024-09-26 20:47:27,2025-10-17 06:57:49,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aimer/Open%20%CE%B1%20Door/03%20Resonantia.mp3,,7022,72EBBB09F8CA3947,2,3845724358,2025-11-11 22:45:58,,100,,,44100,7419044,,,,,,,,12,4557,3,File,,2023
Penny Rain,Aimer,J-Pop,Stand By You,4:14,RAW,06 Stand By You.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aimer,100,True,1,83,256,,Se encuentra en spotify,,TK,2024-09-26 20:47:30,2025-10-17 06:57:48,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aimer/Penny%20Rain/06%20Stand%20By%20You.mp3,,13746,82AAF3CC13147467,2,3835860586,2025-07-20 17:49:46,,100,,,44100,8249569,,,,,,,,10,4587,6,File,,2019
Penny Rain,Aimer,J-Pop,i-mage  in-AR ,5:49,RAW,08 i-mage  in-AR.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aimer,100,True,1,106,256,,Se encuentra en spotify,,澤野弘之,2024-09-26 20:47:30,2025-10-17 06:57:48,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aimer/Penny%20Rain/08%20i-mage%20%20in-AR.mp3,,9818,763B83B8DF8D7C09,2,3825767374,2025-03-25 23:09:34,,100,,,44100,11287570,,,,,,,,10,4591,8,File,,2019
Penny Rain,Aimer,J-Pop,April Showers,5:44,RAW,10 April Showers.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aimer,100,True,1,77,256,,Se encuentra en spotify,,AlbatoLuce,2024-09-26 20:47:31,2025-10-17 06:57:48,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aimer/Penny%20Rain/10%20April%20Showers.mp3,,4837,8F4FD8B9F51D1317,2,3837588839,2025-08-09 17:53:59,,100,,,44100,11107576,,,,,,,,10,4595,10,File,,2019
Sun Dance,Aimer,J-Pop,We Two,4:07,RAW,03 We Two.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aimer,100,True,1,133,256,,Se encuentra en spotify,,飛内将大,2024-09-26 20:47:34,2025-10-17 06:57:46,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aimer/Sun%20Dance/03%20We%20Two.mp3,,14345,A0E3E41E1C31773B,2,3830090364,2025-05-14 22:59:24,,100,,,44100,8002965,,,,,,,,10,4627,3,File,,2019
Sun Dance,Aimer,J-Pop,3min,3:03,RAW,04 3min.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aimer,100,True,1,107,256,,Se encuentra en spotify,,飛内将大,2024-09-26 20:47:35,2025-10-17 06:57:46,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aimer/Sun%20Dance/04%203min.mp3,,10273,FD77E4024C89ED71,6,3845984741,2025-11-14 23:05:41,,100,,,44100,5954127,,,,,,,,10,4629,4,File,,2019
Sun Dance,Aimer,J-Pop,Monochrome Syndrome,4:52,RAW,08 Monochrome Syndrome.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aimer,100,True,1,128,256,,Se encuentra en spotify,,飛内将大,2024-09-26 20:47:35,2025-10-17 06:57:46,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aimer/Sun%20Dance/08%20Monochrome%20Syndrome.mp3,,9596,FE019F44686F215B,2,3834827804,2025-07-08 18:56:44,,100,,,44100,9440757,,,,,,,,10,4637,8,File,,2019
Walpurgis,Aimer,J-Pop,cold rain,3:50,RAW,03 cold rain.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aimer,100,True,1,86,256,,Se encuentra en spotify,,Takayuki Mitsuhashi,2024-09-26 20:47:36,2025-10-17 06:57:44,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aimer/Walpurgis/03%20cold%20rain.mp3,,6121,F8A7C7F5382BF74B,3,3842201912,2025-10-02 03:18:32,,100,,,44100,7451951,,,,,,,,14,4647,3,File,,2021
Walpurgis,Aimer,J-Pop,wonderland,5:03,RAW,07 wonderland.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aimer,100,True,1,120,256,,Se encuentra en spotify,,Yuki Kajiura,2024-09-26 20:47:37,2025-10-17 06:57:43,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aimer/Walpurgis/07%20wonderland.mp3,,7899,4348E53522DB42F6,3,3834310634,2025-07-02 19:17:14,,100,,,44100,9806734,,,,,,,,14,4655,7,File,,2021
Walpurgis,Aimer,J-Pop,季路,5:52,RAW,12 季路.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aimer,100,True,1,74,256,,Se encuentra en spotify,,Masahiro Tobiuchi,2024-09-26 20:47:38,2025-10-17 06:57:43,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aimer/Walpurgis/12%20%E5%AD%A3%E8%B7%AF.mp3,,7960,77C89C745EBD478C,2,3845720714,2025-11-11 21:45:14,,100,,,44100,11369063,,,,,,,,14,4665,12,File,,2021
白色蜉蝣 - EP,Aimer,J-Pop,Overdrive,3:02,RAW,02 Overdrive.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Aimer,100,True,1,92,256,,Se encuentra en spotify,,,2024-09-26 20:47:39,2025-10-17 06:57:41,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Aimer/%E7%99%BD%E8%89%B2%E8%9C%89%E8%9D%A3%20-%20EP/02%20Overdrive.mp3,,9348,4B79D324B86FD2B2,6,3846909670,2025-11-25 16:01:10,,100,,,44100,5881248,,,,,,,,5,4673,2,File,,2023
Excitement of Youth,aimyon,J-Pop,Ai Wo Tsutaetaidatoka,3:55,RAW,07 Ai Wo Tsutaetaidatoka.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,aimyon,100,True,1,100,256,,Se encuentra en spotify,,Aimyon,2024-09-26 20:47:43,2025-10-17 06:57:40,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/aimyon/Excitement%20of%20Youth/07%20Ai%20Wo%20Tsutaetaidatoka.mp3,,6982,9CFF82ABCBF7B30B,5,3842036253,2025-09-30 05:17:33,,100,,,44100,7637435,,,,,,,,11,4713,7,File,,2017
Duro y Dale,Alex Soto,Pop en español,Como Quieras Quiero,3:58,RAW,02 Como Quieras Quiero.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Alex Soto,100,True,1,113,256,,Se encuentra en spotify,,,2024-09-26 20:47:44,2025-10-17 06:57:37,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Alex%20Soto/Duro%20y%20Dale/02%20Como%20Quieras%20Quiero.mp3,,4759,285466655E412AAA,3,3841308667,2025-09-21 19:11:07,,100,,,44100,7692187,1,2025-10-07 02:32:26,,,,,,11,4727,2,File,,2020
Duro y Dale,Alex Soto,Pop en español,Hombre Muerto,3:54,RAW,07 Hombre Muerto.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Alex Soto,100,True,1,140,256,,Se encuentra en spotify,,,2024-09-26 20:47:45,2025-10-17 06:57:36,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Alex%20Soto/Duro%20y%20Dale/07%20Hombre%20Muerto.mp3,,4116,11B081C44D081A49,3,3847259806,2025-11-29 17:16:46,,100,,,44100,7555927,,,,,,,,11,4735,7,File,,2020
Duro y Dale,Alex Soto,Pop en español,Esquivando Balas,3:31,RAW,10 Esquivando Balas.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Alex Soto,100,True,1,68,256,,Se encuentra en spotify,,,2024-09-26 20:47:45,2025-10-17 06:57:36,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Alex%20Soto/Duro%20y%20Dale/10%20Esquivando%20Balas.mp3,,6065,7BCDD5F84A977861,5,3830085978,2025-05-14 21:46:18,,100,,,44100,6820322,2,2025-07-19 23:26:48,,,,,,11,4739,10,File,,2020
Duro y Dale,Alex Soto,Pop en español,Gracias (Bonus Track),4:12,RAW,11 Gracias (Bonus Track).mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Alex Soto,100,True,1,66,256,,Se encuentra en spotify,,,2024-09-26 20:47:45,2025-10-17 06:57:36,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Alex%20Soto/Duro%20y%20Dale/11%20Gracias%20(Bonus%20Track).mp3,,3873,14AE91A1E4D4EC18,5,3845734165,2025-11-12 01:29:25,,100,,,44100,8141079,,,,,,,,11,4741,11,File,,2020
Forma y Fondo,Alex Soto,Música latina,Ahí Es,3:12,RAW,01 Ahí Es.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Alex Soto,100,True,1,84,256,,Se encuentra en spotify,,,2024-09-26 20:47:45,2025-10-17 06:57:36,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Alex%20Soto/Forma%20y%20Fondo/01%20Ah%C3%AD%20Es.mp3,,3577,A0015D0A4582A2D0,9,3845293476,2025-11-06 23:04:36,,100,,,44100,6320748,,,,,,,,10,4743,1,File,,2023
Forma y Fondo,Alex Soto,Música latina,Tiempo y Espacio,2:42,RAW,02 Tiempo y Espacio.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Alex Soto,100,True,1,84,256,,Se encuentra en spotify,,,2024-09-26 20:47:45,2025-10-17 06:57:36,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Alex%20Soto/Forma%20y%20Fondo/02%20Tiempo%20y%20Espacio.mp3,,4239,59782F02A7AFD561,4,3845723648,2025-11-11 22:34:08,,100,,,44100,5352756,,,,,,,,10,4745,2,File,,2023
Forma y Fondo,Alex Soto,Música latina,Ese Son,3:23,RAW,03 Ese Son.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,Alex Soto,100,True,1,120,256,,Se encuentra en spotify,,,2024-09-26 20:47:46,2025-10-17 06:57:36,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/Alex%20Soto/Forma%20y%20Fondo/03%20Ese%20Son.mp3,,4060,DF2E73A7F7CE74D3,8,3847116469,2025-11-28 01:27:49,,100,,,44100,6670154,,,,,,,,10,4747,3,File,,2023
絶絶絶絶対聖域 - Single,ano feat. 幾田りら,J-Pop,絶絶絶絶対聖域,3:33,RAW,01 絶絶絶絶対聖域.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ano feat. 幾田りら,100,True,,138,256,,Se encuentra en spotify,,TK,2024-09-26 20:47:47,2025-10-17 06:57:22,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ano%20feat.%20%E5%B9%BE%E7%94%B0%E3%82%8A%E3%82%89/%E7%B5%B6%E7%B5%B6%E7%B5%B6%E7%B5%B6%E5%AF%BE%E8%81%96%E5%9F%9F%20-%20Single/01%20%E7%B5%B6%E7%B5%B6%E7%B5%B6%E7%B5%B6%E5%AF%BE%E8%81%96%E5%9F%9F.mp3,,27110,3FF6C55D6CAFAD76,3,3845983052,2025-11-14 22:37:32,,100,,,44100,6858436,,,,,,,,1,4767,1,File,,2024
百希夜行,ASCA,Anime,進化論,3:57,RAW,01 進化論.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ASCA,100,,1,93,256,,Se encuentra en spotify,,Ryosuke Shigenaga,2024-09-26 20:47:47,2025-10-17 06:57:21,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ASCA/%E7%99%BE%E5%B8%8C%E5%A4%9C%E8%A1%8C/01%20%E9%80%B2%E5%8C%96%E8%AB%96.mp3,,11068,841CEB237EDAD6B6,3,3847195795,2025-11-28 23:29:55,,100,,,44100,7719746,,,,,,,,11,4769,1,File,,2021
百希夜行,ASCA,Anime,CHAIN,4:02,RAW,02 CHAIN.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ASCA,100,,1,96,256,,Se encuentra en spotify,,Ryosuke Shigenaga,2024-09-26 20:47:48,2025-10-17 06:57:21,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ASCA/%E7%99%BE%E5%B8%8C%E5%A4%9C%E8%A1%8C/02%20CHAIN.mp3,,10721,DD9204C976533FBC,5,3841831685,2025-09-27 20:28:05,,100,,,44100,7882746,,,,,,,,11,4771,2,File,,2021
百希夜行,ASCA,Anime,Howling,4:07,RAW,03 Howling.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ASCA,100,,1,143,256,,Se encuentra en spotify,,Shinsaku Noguchi,2024-09-26 20:47:48,2025-10-17 06:57:21,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ASCA/%E7%99%BE%E5%B8%8C%E5%A4%9C%E8%A1%8C/03%20Howling.mp3,,10690,1EBB7FA3030D30DC,4,3841223249,2025-09-20 19:27:29,,100,,,44100,8052440,,,,,,,,11,4773,3,File,,2021
百希夜行,ASCA,Anime,regain,3:19,RAW,04 regain.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ASCA,100,,1,85,256,,Se encuentra en spotify,,Mao Abe,2024-09-26 20:47:48,2025-10-17 06:57:21,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ASCA/%E7%99%BE%E5%B8%8C%E5%A4%9C%E8%A1%8C/04%20regain.mp3,,11554,D77194F8CDF06E7F,7,3844236195,2025-10-25 16:23:15,,100,,,44100,6497631,1,2025-11-19 00:32:13,,,,,,11,4775,4,File,,2021
百歌繚乱,ASCA,Anime,凛,4:04,RAW,02 凛.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ASCA,100,True,1,163,256,,Se encuentra en spotify,,重永亮介,2024-09-26 20:47:49,2025-10-17 06:57:21,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ASCA/%E7%99%BE%E6%AD%8C%E7%B9%9A%E4%B9%B1/02%20%E5%87%9B.mp3,,13184,DEA159868A10AA83,4,3847104038,2025-11-27 22:00:38,,100,,,44100,7939375,,,,,,,,13,4793,2,File,,2019
百歌繚乱,ASCA,Anime,RESISTER,3:47,RAW,03 RESISTER.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ASCA,100,True,1,92,256,,Se encuentra en spotify,,重永亮介,2024-09-26 20:47:50,2025-10-17 06:57:20,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ASCA/%E7%99%BE%E6%AD%8C%E7%B9%9A%E4%B9%B1/03%20RESISTER.mp3,,12329,E904B0D7BA2CBE2C,4,3826197036,2025-03-30 22:30:36,,100,,,44100,7374298,,,,,,,,13,4795,3,File,,2019
百歌繚乱,ASCA,Anime,雲雀,4:38,RAW,04 雲雀.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ASCA,100,True,1,112,256,,Se encuentra en spotify,,梶浦由記,2024-09-26 20:47:50,2025-10-17 06:57:20,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ASCA/%E7%99%BE%E6%AD%8C%E7%B9%9A%E4%B9%B1/04%20%E9%9B%B2%E9%9B%80.mp3,,4813,1CC6E542250EA66C,1,3832708014,2025-06-14 06:06:54,,100,,,44100,9011025,,,,,,,,13,4797,4,File,,2019
百歌繚乱,ASCA,Anime,セルフロンティア,4:23,RAW,05 セルフロンティア.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ASCA,100,True,1,142,256,,Se encuentra en spotify,,Saku,2024-09-26 20:47:50,2025-10-17 06:57:20,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ASCA/%E7%99%BE%E6%AD%8C%E7%B9%9A%E4%B9%B1/05%20%E3%82%BB%E3%83%AB%E3%83%95%E3%83%AD%E3%83%B3%E3%83%86%E3%82%A3%E3%82%A2.mp3,,10739,1CB41ADC5402164C,3,3835527031,2025-07-16 21:10:31,,100,,,44100,8533727,,,,,,,,13,4799,5,File,,2019
百歌繚乱,ASCA with 分島花音,Anime,偽物の恋にさようなら,4:16,RAW,06 偽物の恋にさようなら.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ASCA,100,True,1,175,256,,Se encuentra en spotify,,,2024-09-26 20:47:50,2025-10-17 06:57:19,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ASCA/%E7%99%BE%E6%AD%8C%E7%B9%9A%E4%B9%B1/06%20%E5%81%BD%E7%89%A9%E3%81%AE%E6%81%8B%E3%81%AB%E3%81%95%E3%82%88%E3%81%86%E3%81%AA%E3%82%89.mp3,,8687,01C4A55F970E2F94,5,3846783937,2025-11-24 05:05:37,,100,,,44100,8308893,,,,,,,,13,4801,6,File,,2019
百歌繚乱,ASCA with Ayasa,Anime,アインソフオウル,4:02,RAW,08 アインソフオウル.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ASCA,100,True,1,96,256,,Se encuentra en spotify,,,2024-09-26 20:47:51,2025-10-17 06:57:20,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ASCA/%E7%99%BE%E6%AD%8C%E7%B9%9A%E4%B9%B1/08%20%E3%82%A2%E3%82%A4%E3%83%B3%E3%82%BD%E3%83%95%E3%82%AA%E3%82%A6%E3%83%AB.mp3,,7981,9094339444E95448,4,3840193707,2025-09-08 21:28:27,,100,,,44100,7852480,,,,,,,,13,4805,8,File,,2019
百歌繚乱,ASCA,Anime,KOE,4:21,RAW,09 KOE.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ASCA,100,True,1,84,256,,Se encuentra en spotify,,Saku,2024-09-26 20:47:51,2025-10-17 06:57:20,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ASCA/%E7%99%BE%E6%AD%8C%E7%B9%9A%E4%B9%B1/09%20KOE.mp3,,9686,3AC61E1854CAAD74,6,3844607270,2025-10-30 00:27:50,,100,,,44100,8455971,,,,,,,,13,4807,9,File,,2019
百歌繚乱,ASCA,Anime,NO FAKE,2:51,RAW,11 NO FAKE.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ASCA,100,True,1,90,256,,Se encuentra en spotify,,阿部真央,2024-09-26 20:47:51,2025-10-17 06:57:20,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ASCA/%E7%99%BE%E6%AD%8C%E7%B9%9A%E4%B9%B1/11%20NO%20FAKE.mp3,,11278,F5E8871CF11A4A2C,2,3839318380,2025-08-29 18:19:40,,100,,,44100,5592120,,,,,,,,13,4809,11,File,,2019
百歌繚乱,ASCA with mizuki,Anime,Unti-L 〈100S-R2〉,4:04,RAW,12 Unti-L 〈100S-R2〉.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ASCA,100,True,1,79,256,,Se encuentra en spotify,,,2024-09-26 20:47:51,2025-10-17 06:57:19,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ASCA/%E7%99%BE%E6%AD%8C%E7%B9%9A%E4%B9%B1/12%20Unti-L%20%E3%80%88100S-R2%E3%80%89.mp3,,6521,804E8DD12EB71E4E,4,3835617388,2025-07-17 22:16:28,,100,,,44100,7931911,,,,,,,,13,4811,12,File,,2019
AG! Calling,ATARASHII GAKKO!,J-Pop,Fly High,3:03,RAW,01 Fly High.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ATARASHII GAKKO!,100,True,1,138,256,,Se encuentra en spotify,,"ATARASHII GAKKO!, Yonkey & Yoshio Tamamura",2024-09-26 20:47:52,2025-10-17 06:57:19,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ATARASHII%20GAKKO!/AG!%20Calling/01%20Fly%20High.mp3,,6611,920E9601BF37200D,3,3845281333,2025-11-06 19:42:13,,100,,,44100,5988673,,,,,,,,11,4817,1,File,,2014
AG! Calling,ATARASHII GAKKO!,J-Pop,Omakase,2:46,RAW,03 Omakase.mp3,Favoritas,D:\Códigos\Musica-Analisis\files\xml\RAW\Favoritas.xml,ATARASHII GAKKO!,100,True,1,118,256,,Se encuentra en spotify,,"ATARASHII GAKKO!, Yonkey & Yoshio Tamamura",2024-09-26 20:47:52,2025-10-17 06:57:19,1,1,,,5,Archivo de audio MPEG,1,file://localhost/F:/iTunes/iTunes%20Media/Music/ATARASHII%20GAKKO!/AG!%20Calling/03%20Omakase.mp3,,5127,733590119FF7A9CD,2,3847100900,2025-11-27 21:08:20,,100,,,44100,5436966,,,,,,,,11,4821,3,File,,2014
